Hora,KW,Meses,Días de la Semana,kW_promedio(Hora),kW_promedio(Meses),kW_promedio(Semana)
17,3518.58,1,3,4452.802573260074,2990.786090949821,4677.429388469828
17,3438.04,1,3,4452.802573260074,2990.786090949821,4677.429388469828
17,3297.44,1,3,4452.802573260074,2990.786090949821,4677.429388469828
17,3333.28,1,3,4452.802573260074,2990.786090949821,4677.429388469828
18,3265.95,1,3,4100.877545787546,2990.786090949821,4677.429388469828
18,3240.31,1,3,4100.877545787546,2990.786090949821,4677.429388469828
18,3179.55,1,3,4100.877545787546,2990.786090949821,4677.429388469828
18,3033.55,1,3,4100.877545787546,2990.786090949821,4677.429388469828
18,2955.35,1,3,4100.877545787546,2990.786090949821,4677.429388469828
18,2940.25,1,3,4100.877545787546,2990.786090949821,4677.429388469828
19,2963.08,1,3,3881.0380128205124,2990.786090949821,4677.429388469828
19,2883.48,1,3,3881.0380128205124,2990.786090949821,4677.429388469828
19,2862.32,1,3,3881.0380128205124,2990.786090949821,4677.429388469828
19,2819.45,1,3,3881.0380128205124,2990.786090949821,4677.429388469828
19,2799.01,1,3,3881.0380128205124,2990.786090949821,4677.429388469828
19,2794.47,1,3,3881.0380128205124,2990.786090949821,4677.429388469828
20,2731.26,1,3,3863.189253663004,2990.786090949821,4677.429388469828
20,2758.38,1,3,3863.189253663004,2990.786090949821,4677.429388469828
20,2781.09,1,3,3863.189253663004,2990.786090949821,4677.429388469828
20,2722.01,1,3,3863.189253663004,2990.786090949821,4677.429388469828
20,2693.78,1,3,3863.189253663004,2990.786090949821,4677.429388469828
20,2756.2,1,3,3863.189253663004,2990.786090949821,4677.429388469828
21,2706.95,1,3,3721.884642857143,2990.786090949821,4677.429388469828
21,2597.56,1,3,3721.884642857143,2990.786090949821,4677.429388469828
21,2504.53,1,3,3721.884642857143,2990.786090949821,4677.429388469828
21,2446.16,1,3,3721.884642857143,2990.786090949821,4677.429388469828
21,2449.1,1,3,3721.884642857143,2990.786090949821,4677.429388469828
21,2376.41,1,3,3721.884642857143,2990.786090949821,4677.429388469828
22,2343.53,1,3,3521.370782967033,2990.786090949821,4677.429388469828
22,2328.74,1,3,3521.370782967033,2990.786090949821,4677.429388469828
22,2347.53,1,3,3521.370782967033,2990.786090949821,4677.429388469828
22,2360.09,1,3,3521.370782967033,2990.786090949821,4677.429388469828
22,2329.29,1,3,3521.370782967033,2990.786090949821,4677.429388469828
22,2348.56,1,3,3521.370782967033,2990.786090949821,4677.429388469828
23,2338.56,1,3,3374.662664835165,2990.786090949821,4677.429388469828
23,2315.98,1,3,3374.662664835165,2990.786090949821,4677.429388469828
23,2293.58,1,3,3374.662664835165,2990.786090949821,4677.429388469828
23,2252.15,1,3,3374.662664835165,2990.786090949821,4677.429388469828
23,2192.27,1,3,3374.662664835165,2990.786090949821,4677.429388469828
23,2156.88,1,3,3374.662664835165,2990.786090949821,4677.429388469828
0,2130.44,1,4,3319.424849177331,2990.786090949821,4606.526635052097
0,2113.48,1,4,3319.424849177331,2990.786090949821,4606.526635052097
0,2136.4,1,4,3319.424849177331,2990.786090949821,4606.526635052097
0,2142.56,1,4,3319.424849177331,2990.786090949821,4606.526635052097
0,2139.92,1,4,3319.424849177331,2990.786090949821,4606.526635052097
0,2147.9,1,4,3319.424849177331,2990.786090949821,4606.526635052097
1,2202.17,1,4,3325.8611461187215,2990.786090949821,4606.526635052097
1,2155.1,1,4,3325.8611461187215,2990.786090949821,4606.526635052097
1,2185.99,1,4,3325.8611461187215,2990.786090949821,4606.526635052097
1,2173.88,1,4,3325.8611461187215,2990.786090949821,4606.526635052097
1,2150.87,1,4,3325.8611461187215,2990.786090949821,4606.526635052097
1,2099.97,1,4,3325.8611461187215,2990.786090949821,4606.526635052097
2,2134.28,1,4,3353.5758538812784,2990.786090949821,4606.526635052097
2,2124.62,1,4,3353.5758538812784,2990.786090949821,4606.526635052097
2,2109.81,1,4,3353.5758538812784,2990.786090949821,4606.526635052097
2,2134.89,1,4,3353.5758538812784,2990.786090949821,4606.526635052097
2,2172.18,1,4,3353.5758538812784,2990.786090949821,4606.526635052097
2,2160.73,1,4,3353.5758538812784,2990.786090949821,4606.526635052097
3,2168.23,1,4,3341.835109589041,2990.786090949821,4606.526635052097
3,2141.48,1,4,3341.835109589041,2990.786090949821,4606.526635052097
3,2102.76,1,4,3341.835109589041,2990.786090949821,4606.526635052097
3,2067.89,1,4,3341.835109589041,2990.786090949821,4606.526635052097
3,2026.1,1,4,3341.835109589041,2990.786090949821,4606.526635052097
3,2041.75,1,4,3341.835109589041,2990.786090949821,4606.526635052097
4,2091.46,1,4,3441.449703196347,2990.786090949821,4606.526635052097
4,2111.7,1,4,3441.449703196347,2990.786090949821,4606.526635052097
4,2167.94,1,4,3441.449703196347,2990.786090949821,4606.526635052097
4,2203.76,1,4,3441.449703196347,2990.786090949821,4606.526635052097
4,2198.71,1,4,3441.449703196347,2990.786090949821,4606.526635052097
4,2152.41,1,4,3441.449703196347,2990.786090949821,4606.526635052097
5,2160.13,1,4,3782.7966301369866,2990.786090949821,4606.526635052097
5,2254.88,1,4,3782.7966301369866,2990.786090949821,4606.526635052097
5,2345.72,1,4,3782.7966301369866,2990.786090949821,4606.526635052097
5,2421.85,1,4,3782.7966301369866,2990.786090949821,4606.526635052097
5,2480.41,1,4,3782.7966301369866,2990.786090949821,4606.526635052097
5,2521.37,1,4,3782.7966301369866,2990.786090949821,4606.526635052097
6,2641.79,1,4,4435.286328767123,2990.786090949821,4606.526635052097
6,2882.94,1,4,4435.286328767123,2990.786090949821,4606.526635052097
6,3150.94,1,4,4435.286328767123,2990.786090949821,4606.526635052097
6,3279.42,1,4,4435.286328767123,2990.786090949821,4606.526635052097
6,3465.96,1,4,4435.286328767123,2990.786090949821,4606.526635052097
6,3629.21,1,4,4435.286328767123,2990.786090949821,4606.526635052097
7,3611.8,1,4,4989.990867976245,2990.786090949821,4606.526635052097
7,3571.35,1,4,4989.990867976245,2990.786090949821,4606.526635052097
7,3681.39,1,4,4989.990867976245,2990.786090949821,4606.526635052097
7,3626.74,1,4,4989.990867976245,2990.786090949821,4606.526635052097
7,3656.58,1,4,4989.990867976245,2990.786090949821,4606.526635052097
7,3785.23,1,4,4989.990867976245,2990.786090949821,4606.526635052097
8,3761.97,1,4,5308.418885844749,2990.786090949821,4606.526635052097
8,3787.34,1,4,5308.418885844749,2990.786090949821,4606.526635052097
8,3942.41,1,4,5308.418885844749,2990.786090949821,4606.526635052097
8,3963.63,1,4,5308.418885844749,2990.786090949821,4606.526635052097
8,3998.84,1,4,5308.418885844749,2990.786090949821,4606.526635052097
8,3930.71,1,4,5308.418885844749,2990.786090949821,4606.526635052097
9,3889.8,1,4,5479.359068067611,2990.786090949821,4606.526635052097
9,3846.65,1,4,5479.359068067611,2990.786090949821,4606.526635052097
9,4056.02,1,4,5479.359068067611,2990.786090949821,4606.526635052097
9,4147.76,1,4,5479.359068067611,2990.786090949821,4606.526635052097
9,4210.79,1,4,5479.359068067611,2990.786090949821,4606.526635052097
9,4128.9,1,4,5479.359068067611,2990.786090949821,4606.526635052097
10,4131.52,1,4,5454.895655550479,2990.786090949821,4606.526635052097
10,4163.69,1,4,5454.895655550479,2990.786090949821,4606.526635052097
10,4097.22,1,4,5454.895655550479,2990.786090949821,4606.526635052097
10,4242.41,1,4,5454.895655550479,2990.786090949821,4606.526635052097
10,4296.16,1,4,5454.895655550479,2990.786090949821,4606.526635052097
10,4327.61,1,4,5454.895655550479,2990.786090949821,4606.526635052097
11,4335.76,1,4,5369.6498812785385,2990.786090949821,4606.526635052097
11,4322.18,1,4,5369.6498812785385,2990.786090949821,4606.526635052097
11,4381.73,1,4,5369.6498812785385,2990.786090949821,4606.526635052097
11,4144.83,1,4,5369.6498812785385,2990.786090949821,4606.526635052097
11,4170.12,1,4,5369.6498812785385,2990.786090949821,4606.526635052097
11,4228.33,1,4,5369.6498812785385,2990.786090949821,4606.526635052097
12,4290.94,1,4,5347.095989036089,2990.786090949821,4606.526635052097
12,4192.03,1,4,5347.095989036089,2990.786090949821,4606.526635052097
12,4160.17,1,4,5347.095989036089,2990.786090949821,4606.526635052097
12,4122.12,1,4,5347.095989036089,2990.786090949821,4606.526635052097
12,4258.77,1,4,5347.095989036089,2990.786090949821,4606.526635052097
12,4349.79,1,4,5347.095989036089,2990.786090949821,4606.526635052097
13,4347.49,1,4,5666.37997715852,2990.786090949821,4606.526635052097
13,4497.41,1,4,5666.37997715852,2990.786090949821,4606.526635052097
13,4568.64,1,4,5666.37997715852,2990.786090949821,4606.526635052097
13,4588.04,1,4,5666.37997715852,2990.786090949821,4606.526635052097
13,4583.98,1,4,5666.37997715852,2990.786090949821,4606.526635052097
13,4542.23,1,4,5666.37997715852,2990.786090949821,4606.526635052097
14,4505.91,1,4,5624.91337912088,2990.786090949821,4606.526635052097
14,4497.96,1,4,5624.91337912088,2990.786090949821,4606.526635052097
14,4590.01,1,4,5624.91337912088,2990.786090949821,4606.526635052097
14,4521.07,1,4,5624.91337912088,2990.786090949821,4606.526635052097
14,4439.02,1,4,5624.91337912088,2990.786090949821,4606.526635052097
14,4538.19,1,4,5624.91337912088,2990.786090949821,4606.526635052097
15,4510.84,1,4,5407.430425824176,2990.786090949821,4606.526635052097
15,4500.45,1,4,5407.430425824176,2990.786090949821,4606.526635052097
15,4415.93,1,4,5407.430425824176,2990.786090949821,4606.526635052097
15,4396.94,1,4,5407.430425824176,2990.786090949821,4606.526635052097
15,4421.6,1,4,5407.430425824176,2990.786090949821,4606.526635052097
15,4392.7,1,4,5407.430425824176,2990.786090949821,4606.526635052097
16,4352.35,1,4,5072.167733516483,2990.786090949821,4606.526635052097
16,4311.86,1,4,5072.167733516483,2990.786090949821,4606.526635052097
16,4220.97,1,4,5072.167733516483,2990.786090949821,4606.526635052097
16,4109.95,1,4,5072.167733516483,2990.786090949821,4606.526635052097
16,4158.19,1,4,5072.167733516483,2990.786090949821,4606.526635052097
16,4125.62,1,4,5072.167733516483,2990.786090949821,4606.526635052097
17,4077.05,1,4,4452.802573260074,2990.786090949821,4606.526635052097
17,3929.28,1,4,4452.802573260074,2990.786090949821,4606.526635052097
17,3648.6,1,4,4452.802573260074,2990.786090949821,4606.526635052097
17,3472.99,1,4,4452.802573260074,2990.786090949821,4606.526635052097
17,3393.01,1,4,4452.802573260074,2990.786090949821,4606.526635052097
17,3449.73,1,4,4452.802573260074,2990.786090949821,4606.526635052097
18,3346.95,1,4,4100.877545787546,2990.786090949821,4606.526635052097
18,3204.46,1,4,4100.877545787546,2990.786090949821,4606.526635052097
18,3186.01,1,4,4100.877545787546,2990.786090949821,4606.526635052097
18,3032.85,1,4,4100.877545787546,2990.786090949821,4606.526635052097
18,2967.98,1,4,4100.877545787546,2990.786090949821,4606.526635052097
18,2946.8,1,4,4100.877545787546,2990.786090949821,4606.526635052097
19,2843.59,1,4,3881.0380128205124,2990.786090949821,4606.526635052097
19,2780.27,1,4,3881.0380128205124,2990.786090949821,4606.526635052097
19,2850.02,1,4,3881.0380128205124,2990.786090949821,4606.526635052097
19,2899.95,1,4,3881.0380128205124,2990.786090949821,4606.526635052097
19,2807.16,1,4,3881.0380128205124,2990.786090949821,4606.526635052097
19,2876.27,1,4,3881.0380128205124,2990.786090949821,4606.526635052097
20,2832.82,1,4,3863.189253663004,2990.786090949821,4606.526635052097
20,2782.16,1,4,3863.189253663004,2990.786090949821,4606.526635052097
20,2692.73,1,4,3863.189253663004,2990.786090949821,4606.526635052097
20,2730.63,1,4,3863.189253663004,2990.786090949821,4606.526635052097
20,2746.96,1,4,3863.189253663004,2990.786090949821,4606.526635052097
20,2688.17,1,4,3863.189253663004,2990.786090949821,4606.526635052097
21,2596.51,1,4,3721.884642857143,2990.786090949821,4606.526635052097
21,2564.1,1,4,3721.884642857143,2990.786090949821,4606.526635052097
21,2512.35,1,4,3721.884642857143,2990.786090949821,4606.526635052097
21,2515.1,1,4,3721.884642857143,2990.786090949821,4606.526635052097
21,2515.34,1,4,3721.884642857143,2990.786090949821,4606.526635052097
21,2534.5,1,4,3721.884642857143,2990.786090949821,4606.526635052097
22,2505.59,1,4,3521.370782967033,2990.786090949821,4606.526635052097
22,2418.34,1,4,3521.370782967033,2990.786090949821,4606.526635052097
22,2389.72,1,4,3521.370782967033,2990.786090949821,4606.526635052097
22,2375.04,1,4,3521.370782967033,2990.786090949821,4606.526635052097
22,2325.19,1,4,3521.370782967033,2990.786090949821,4606.526635052097
22,2334.62,1,4,3521.370782967033,2990.786090949821,4606.526635052097
23,2430.83,1,4,3374.662664835165,2990.786090949821,4606.526635052097
23,2368.86,1,4,3374.662664835165,2990.786090949821,4606.526635052097
23,2334.95,1,4,3374.662664835165,2990.786090949821,4606.526635052097
23,2333.06,1,4,3374.662664835165,2990.786090949821,4606.526635052097
23,2282.25,1,4,3374.662664835165,2990.786090949821,4606.526635052097
23,2191.19,1,4,3374.662664835165,2990.786090949821,4606.526635052097
0,2196.19,1,5,3319.424849177331,2990.786090949821,3824.3793843482904
0,2176.18,1,5,3319.424849177331,2990.786090949821,3824.3793843482904
0,2163.61,1,5,3319.424849177331,2990.786090949821,3824.3793843482904
0,2187.27,1,5,3319.424849177331,2990.786090949821,3824.3793843482904
0,2138.73,1,5,3319.424849177331,2990.786090949821,3824.3793843482904
0,2170.54,1,5,3319.424849177331,2990.786090949821,3824.3793843482904
1,2179.12,1,5,3325.8611461187215,2990.786090949821,3824.3793843482904
1,2177.15,1,5,3325.8611461187215,2990.786090949821,3824.3793843482904
1,2184.45,1,5,3325.8611461187215,2990.786090949821,3824.3793843482904
1,2213.07,1,5,3325.8611461187215,2990.786090949821,3824.3793843482904
1,2215.25,1,5,3325.8611461187215,2990.786090949821,3824.3793843482904
1,2188.49,1,5,3325.8611461187215,2990.786090949821,3824.3793843482904
2,2156.13,1,5,3353.5758538812784,2990.786090949821,3824.3793843482904
2,2147.66,1,5,3353.5758538812784,2990.786090949821,3824.3793843482904
2,2162.34,1,5,3353.5758538812784,2990.786090949821,3824.3793843482904
2,2195.62,1,5,3353.5758538812784,2990.786090949821,3824.3793843482904
2,2184.22,1,5,3353.5758538812784,2990.786090949821,3824.3793843482904
2,2189.9,1,5,3353.5758538812784,2990.786090949821,3824.3793843482904
3,2150.8,1,5,3341.835109589041,2990.786090949821,3824.3793843482904
3,2111.43,1,5,3341.835109589041,2990.786090949821,3824.3793843482904
3,2084.49,1,5,3341.835109589041,2990.786090949821,3824.3793843482904
3,2102.94,1,5,3341.835109589041,2990.786090949821,3824.3793843482904
3,2128.06,1,5,3341.835109589041,2990.786090949821,3824.3793843482904
3,2117.63,1,5,3341.835109589041,2990.786090949821,3824.3793843482904
4,2094.01,1,5,3441.449703196347,2990.786090949821,3824.3793843482904
4,2110.79,1,5,3441.449703196347,2990.786090949821,3824.3793843482904
4,2150.06,1,5,3441.449703196347,2990.786090949821,3824.3793843482904
4,2215.91,1,5,3441.449703196347,2990.786090949821,3824.3793843482904
4,2172.64,1,5,3441.449703196347,2990.786090949821,3824.3793843482904
4,2117.18,1,5,3441.449703196347,2990.786090949821,3824.3793843482904
5,2108.64,1,5,3782.7966301369866,2990.786090949821,3824.3793843482904
5,2119.66,1,5,3782.7966301369866,2990.786090949821,3824.3793843482904
5,2181.0,1,5,3782.7966301369866,2990.786090949821,3824.3793843482904
5,2258.34,1,5,3782.7966301369866,2990.786090949821,3824.3793843482904
5,2264.02,1,5,3782.7966301369866,2990.786090949821,3824.3793843482904
5,2213.16,1,5,3782.7966301369866,2990.786090949821,3824.3793843482904
6,2176.64,1,5,4435.286328767123,2990.786090949821,3824.3793843482904
6,2392.7,1,5,4435.286328767123,2990.786090949821,3824.3793843482904
6,2606.39,1,5,4435.286328767123,2990.786090949821,3824.3793843482904
6,2665.23,1,5,4435.286328767123,2990.786090949821,3824.3793843482904
6,2759.44,1,5,4435.286328767123,2990.786090949821,3824.3793843482904
6,2772.37,1,5,4435.286328767123,2990.786090949821,3824.3793843482904
7,2787.14,1,5,4989.990867976245,2990.786090949821,3824.3793843482904
7,2786.0,1,5,4989.990867976245,2990.786090949821,3824.3793843482904
7,2829.01,1,5,4989.990867976245,2990.786090949821,3824.3793843482904
7,2934.23,1,5,4989.990867976245,2990.786090949821,3824.3793843482904
7,3029.41,1,5,4989.990867976245,2990.786090949821,3824.3793843482904
7,3101.15,1,5,4989.990867976245,2990.786090949821,3824.3793843482904
8,3142.71,1,5,5308.418885844749,2990.786090949821,3824.3793843482904
8,3238.99,1,5,5308.418885844749,2990.786090949821,3824.3793843482904
8,3109.57,1,5,5308.418885844749,2990.786090949821,3824.3793843482904
8,3144.82,1,5,5308.418885844749,2990.786090949821,3824.3793843482904
8,3092.67,1,5,5308.418885844749,2990.786090949821,3824.3793843482904
8,3110.0,1,5,5308.418885844749,2990.786090949821,3824.3793843482904
9,3187.24,1,5,5479.359068067611,2990.786090949821,3824.3793843482904
9,3078.27,1,5,5479.359068067611,2990.786090949821,3824.3793843482904
9,3090.21,1,5,5479.359068067611,2990.786090949821,3824.3793843482904
9,3065.3,1,5,5479.359068067611,2990.786090949821,3824.3793843482904
9,3197.72,1,5,5479.359068067611,2990.786090949821,3824.3793843482904
9,3144.46,1,5,5479.359068067611,2990.786090949821,3824.3793843482904
10,3198.1,1,5,5454.895655550479,2990.786090949821,3824.3793843482904
10,3344.22,1,5,5454.895655550479,2990.786090949821,3824.3793843482904
10,3307.14,1,5,5454.895655550479,2990.786090949821,3824.3793843482904
10,3339.73,1,5,5454.895655550479,2990.786090949821,3824.3793843482904
10,3437.16,1,5,5454.895655550479,2990.786090949821,3824.3793843482904
10,3413.66,1,5,5454.895655550479,2990.786090949821,3824.3793843482904
11,3358.5,1,5,5369.6498812785385,2990.786090949821,3824.3793843482904
11,3325.93,1,5,5369.6498812785385,2990.786090949821,3824.3793843482904
11,3272.45,1,5,5369.6498812785385,2990.786090949821,3824.3793843482904
11,3312.07,1,5,5369.6498812785385,2990.786090949821,3824.3793843482904
11,3374.13,1,5,5369.6498812785385,2990.786090949821,3824.3793843482904
11,3278.72,1,5,5369.6498812785385,2990.786090949821,3824.3793843482904
12,3156.29,1,5,5347.095989036089,2990.786090949821,3824.3793843482904
12,3056.25,1,5,5347.095989036089,2990.786090949821,3824.3793843482904
12,3104.3,1,5,5347.095989036089,2990.786090949821,3824.3793843482904
12,3083.33,1,5,5347.095989036089,2990.786090949821,3824.3793843482904
12,3113.11,1,5,5347.095989036089,2990.786090949821,3824.3793843482904
12,3051.69,1,5,5347.095989036089,2990.786090949821,3824.3793843482904
13,3064.55,1,5,5666.37997715852,2990.786090949821,3824.3793843482904
13,3051.62,1,5,5666.37997715852,2990.786090949821,3824.3793843482904
13,3054.78,1,5,5666.37997715852,2990.786090949821,3824.3793843482904
